trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
550,False,"{'a': 0.002, 'e': 0.3335374920516932}",20,15,-1.6801077023662074,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
551,False,"{'a': 0.002, 'e': 0.33287108369807955}",20,0,-68.95297560329094,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
552,False,"{'a': 0.002, 'e': 0.33220600682924445}",20,7,-41.32058778669324,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
553,False,"{'a': 0.002, 'e': 0.3315422587848797}",35,16,-27.64454754016013,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
554,False,"{'a': 0.002, 'e': 0.33087983690999206}",20,3,-49.80476642439798,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
555,False,"{'a': 0.002, 'e': 0.3302187385548933}",20,0,7.70279844400156,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
556,False,"{'a': 0.002, 'e': 0.32955896107518906}",25,17,9.786694788722055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.002, 'e': 0.3289005018317685}",25,12,-21.77512834362311,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
558,False,"{'a': 0.002, 'e': 0.32824335819079375}",30,12,-79.5623634159668,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 2}",1
559,False,"{'a': 0.002, 'e': 0.3275875275236895}",25,19,11.734424974410091,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.002, 'e': 0.3269330072071321}",20,12,3.9117317203647577,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
561,False,"{'a': 0.002, 'e': 0.32627979462303947}",30,21,9.445750362877538,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.002, 'e': 0.32562788715856034}",35,21,-20.92024798697575,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
563,False,"{'a': 0.002, 'e': 0.324977282206064}",25,7,-13.300102201574846,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
564,False,"{'a': 0.002, 'e': 0.3243279771631298}",20,10,-15.64468845367023,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
565,False,"{'a': 0.002, 'e': 0.3236799694325367}",20,0,-6.863140251910421,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
566,False,"{'a': 0.002, 'e': 0.3230332564222529}",25,0,-102.29316499959732,"{0: 15, 1: 2, 2: 4, 3: 4, 4: 0}",0
567,False,"{'a': 0.002, 'e': 0.3223878355454255}",25,15,14.370154249836027,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.002, 'e': 0.32174370422037013}",35,3,-60.013246443532374,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 2}",1
569,False,"{'a': 0.002, 'e': 0.32110085987056064}",30,0,6.3068593868207765,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
570,False,"{'a': 0.002, 'e': 0.32045929992461875}",20,4,-20.32119359846203,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
571,False,"{'a': 0.002, 'e': 0.31981902181630384}",25,11,-18.861457199097625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
572,False,"{'a': 0.002, 'e': 0.31918002298450265}",20,0,10.062201453268319,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
573,False,"{'a': 0.002, 'e': 0.31854230087321894}",20,12,7.4832646312735545,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.002, 'e': 0.3179058529315635}",25,6,12.107880205367662,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
575,False,"{'a': 0.002, 'e': 0.3172706766137436}",20,6,-66.58665069035479,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
576,False,"{'a': 0.002, 'e': 0.31663676937905316}",20,8,14.55188400352514,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.002, 'e': 0.31600412869186245}",30,7,-45.518890401215174,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 1}",1
578,False,"{'a': 0.002, 'e': 0.31537275202160797}",20,11,-3.469330532342031,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.002, 'e': 0.3147426368427819}",20,0,-70.51234999402595,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
580,False,"{'a': 0.002, 'e': 0.31411378063492296}",20,9,-47.88674697560908,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
581,False,"{'a': 0.002, 'e': 0.3134861808826053}",25,15,-21.251623850200506,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
582,False,"{'a': 0.002, 'e': 0.3128598350754292}",20,4,-45.894262546427356,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
583,False,"{'a': 0.002, 'e': 0.31223474070801055}",20,16,7.688081764727425,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.002, 'e': 0.31161089527997105}",25,13,-1.5321774635474825,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
585,False,"{'a': 0.002, 'e': 0.3109882962959281}",20,0,-42.52879620087504,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
586,False,"{'a': 0.002, 'e': 0.31036694126548503}",25,18,6.2076156913931015,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.002, 'e': 0.3097468277032208}",20,8,-34.2560412882233,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
588,False,"{'a': 0.002, 'e': 0.30912795312868047}",30,9,3.4575280681364315,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 0}",1
589,False,"{'a': 0.002, 'e': 0.3085103150663647}",20,5,-49.21592346084862,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
590,False,"{'a': 0.002, 'e': 0.3078939110457206}",20,10,-23.087791079467603,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
591,False,"{'a': 0.002, 'e': 0.30727873860113125}",25,17,-32.09984962455327,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
592,False,"{'a': 0.002, 'e': 0.306664795271906}",20,0,-4.4356127443367095,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
593,False,"{'a': 0.002, 'e': 0.3060520786022707}",25,0,-62.203095739208926,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
594,False,"{'a': 0.002, 'e': 0.3054405861413579}",25,0,-7.887865485336761,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
595,False,"{'a': 0.002, 'e': 0.30483031544319683}",25,18,10.640842135542437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.002, 'e': 0.3042212640667041}",30,16,15.939895927554314,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.002, 'e': 0.30361342957567317}",20,14,12.17082835174147,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.002, 'e': 0.3030068095387654}",20,0,-4.74517889611452,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
599,False,"{'a': 0.002, 'e': 0.3024014015294998}",25,6,-12.235279155768763,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
600,False,"{'a': 0.002, 'e': 0.3017972031262435}",30,14,-41.441659184397345,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
601,False,"{'a': 0.002, 'e': 0.30119421191220214}",25,13,-7.043708338719248,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
602,False,"{'a': 0.002, 'e': 0.30059242547541}",25,3,2.3173878446349896,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
603,False,"{'a': 0.002, 'e': 0.2999918414087205}",20,0,-47.02514088756897,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
604,False,"{'a': 0.002, 'e': 0.2993924573097967}",20,10,-4.8644738476524445,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
605,False,"{'a': 0.002, 'e': 0.29879427078110127}",20,6,-13.076803892679717,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
606,False,"{'a': 0.002, 'e': 0.2981972794298874}",20,8,12.91278339137659,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.002, 'e': 0.29760148086818883}",30,8,30.784963349100778,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.002, 'e': 0.2970068727128105}",25,9,15.785665486441436,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
609,False,"{'a': 0.002, 'e': 0.2964134525853191}",30,4,-19.479674502539677,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
610,False,"{'a': 0.002, 'e': 0.2958212181120332}",25,14,-20.00525074093272,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
611,False,"{'a': 0.002, 'e': 0.2952301669240142}",20,0,-16.118406376054338,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
612,False,"{'a': 0.002, 'e': 0.29464029665705654}",25,0,18.359379589112123,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
613,False,"{'a': 0.002, 'e': 0.29405160495167837}",25,13,20.46023964387783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.002, 'e': 0.2934640894531121}",20,2,28.95009212310861,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.002, 'e': 0.2928777478112949}",25,1,-33.43433398260827,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 0}",1
616,False,"{'a': 0.002, 'e': 0.2922925776808594}",25,5,2.0932294141458962,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
617,False,"{'a': 0.002, 'e': 0.2917085767211244}",35,24,21.023486800702706,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.002, 'e': 0.2911257425960852}",25,16,13.412268961944074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.002, 'e': 0.2905440729744046}",20,0,16.363777403195865,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
620,False,"{'a': 0.002, 'e': 0.2899635655294032}",30,16,-32.27905572010518,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
621,False,"{'a': 0.002, 'e': 0.2893842179390506}",25,0,-9.397405615101881,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
622,False,"{'a': 0.002, 'e': 0.28880602788595566}",30,22,8.654933261773726,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.002, 'e': 0.2882289930573573}",20,2,-31.94377599477694,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
624,False,"{'a': 0.002, 'e': 0.2876531111451154}",20,15,3.796024574419448,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.002, 'e': 0.28707837984570167}",20,0,-27.706591591526053,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
626,False,"{'a': 0.002, 'e': 0.2865047968601901}",25,12,23.433463655894297,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.002, 'e': 0.285932359894248}",25,10,8.54016627682243,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.002, 'e': 0.28536106665812666}",25,3,4.944491759668365,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
629,False,"{'a': 0.002, 'e': 0.2847909148666525}",25,8,-20.762124238178842,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
630,False,"{'a': 0.002, 'e': 0.28422190223921745}",20,9,-8.208222565492555,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
631,False,"{'a': 0.002, 'e': 0.2836540264997704}",25,1,-46.17246085807649,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
632,False,"{'a': 0.002, 'e': 0.2830872853768075}",20,0,-32.509353996184764,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
633,False,"{'a': 0.002, 'e': 0.2825216766033636}",25,0,34.416451355807204,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
634,False,"{'a': 0.002, 'e': 0.28195719791700274}",25,15,13.41285067843258,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.002, 'e': 0.2813938470598095}",30,11,23.831334842121116,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.2808316217783798}",25,7,-37.04601680683997,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
637,False,"{'a': 0.002, 'e': 0.28027051982381157}",20,7,16.508232378976537,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.002, 'e': 0.2797105389516963}",25,7,-5.206358832795063,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
639,False,"{'a': 0.002, 'e': 0.27915167692210985}",20,12,-32.76707532829405,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
640,False,"{'a': 0.002, 'e': 0.27859393149960326}",20,6,-11.90860661151865,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
641,False,"{'a': 0.002, 'e': 0.27803730045319414}",35,16,11.316615301031549,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
642,False,"{'a': 0.002, 'e': 0.2774817815563575}",20,14,12.337824393115927,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.002, 'e': 0.2769273725870171}",30,12,-56.05937584217286,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
644,False,"{'a': 0.002, 'e': 0.27637407132753633}",20,0,9.347401560277508,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
645,False,"{'a': 0.002, 'e': 0.27582187556470933}",20,9,12.148350075036587,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.002, 'e': 0.27527078308975234}",20,10,19.564684385272614,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.002, 'e': 0.2747207916982947}",30,13,17.91528542783363,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
648,False,"{'a': 0.002, 'e': 0.2741718991903702}",20,16,4.545027155166535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.27362410337040804}",30,12,22.236933275232417,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.002, 'e': 0.2730774020472242}",25,18,3.8039478134044997,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.002, 'e': 0.2725317930340126}",25,7,5.15416620142056,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.002, 'e': 0.2719872741483365}",20,6,7.208520675212473,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
653,False,"{'a': 0.002, 'e': 0.27144384321211973}",20,9,11.909659484757755,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.27090149805163766}",20,0,11.921477739799066,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
655,False,"{'a': 0.002, 'e': 0.270360236497509}",20,13,10.765808052548914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.002, 'e': 0.2698200563846868}",20,13,9.806315816644124,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.002, 'e': 0.26928095555244996}",25,3,10.814681446915305,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
658,False,"{'a': 0.002, 'e': 0.26874293184439435}",20,5,27.845767796382425,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.002, 'e': 0.2682059831084244}",20,12,-32.984042915978875,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
660,False,"{'a': 0.002, 'e': 0.26767010719674456}",25,3,-18.834444244113755,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
661,False,"{'a': 0.002, 'e': 0.26713530196585034}",25,16,4.450245524370672,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
662,False,"{'a': 0.002, 'e': 0.2666015652765202}",25,11,18.59471190895261,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.002, 'e': 0.26606889499380665}",20,16,6.770440801170116,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.002, 'e': 0.2655372889870278}",25,13,0.5335644102112251,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.2650067451297589}",30,16,25.918082925387676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.002, 'e': 0.26447726129982396}",20,2,-27.045657808416163,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
667,False,"{'a': 0.002, 'e': 0.2639488353792868}",20,13,11.51842941168731,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.2634214652544431}",25,9,-8.097125938047476,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.26289514881581166}",25,15,-6.6273354338578585,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.262369883958126}",35,0,16.967794331011383,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
671,False,"{'a': 0.002, 'e': 0.261845668580326}",25,0,-37.87893227846083,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
672,False,"{'a': 0.002, 'e': 0.2613225005855494}",20,0,-22.970669656390413,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
673,False,"{'a': 0.002, 'e': 0.26080037788112365}",25,18,2.59597770689249,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.2602792983785571}",25,10,11.250233351723967,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.2597592599935311}",20,0,-12.437408550544612,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
676,False,"{'a': 0.002, 'e': 0.2592402606458915}",20,0,14.321453550517532,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
677,False,"{'a': 0.002, 'e': 0.25872229825964005}",20,10,3.5374720290737267,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
678,False,"{'a': 0.002, 'e': 0.25820537076292666}",20,9,-2.866443366369058,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.002, 'e': 0.25768947608804055}",20,3,-5.7825155001672,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
680,False,"{'a': 0.002, 'e': 0.2571746121714024}",20,0,-34.063678057772606,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
681,False,"{'a': 0.002, 'e': 0.2566607769535559}",20,7,-38.558073033358134,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
682,False,"{'a': 0.002, 'e': 0.2561479683791593}",25,20,10.878994358799272,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.25563618439697783}",20,4,3.503489640964977,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.002, 'e': 0.2551254229598748}",20,8,-51.37372182689212,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
685,False,"{'a': 0.002, 'e': 0.2546156820248037}",25,13,21.394117417970435,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.25410695955280027}",25,4,-46.77103116961154,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 2}",1
687,False,"{'a': 0.002, 'e': 0.25359925350897383}",20,15,9.629691287110928,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.25309256186249957}",25,11,16.737449919892956,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.2525868825866102}",25,11,25.18969171613409,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.25208221365858796}",30,12,-21.07183252941526,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
691,False,"{'a': 0.002, 'e': 0.25157855305975646}",20,10,-70.35094282796862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
692,False,"{'a': 0.002, 'e': 0.25107589877547265}",20,12,3.761151266468028,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.25057424879511875}",20,0,28.406258156953314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
694,False,"{'a': 0.002, 'e': 0.2500736011120941}",25,18,13.26825032641862,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.24957395372380728}",30,0,-103.40041505597624,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
696,False,"{'a': 0.002, 'e': 0.24907530463166816}",20,10,10.191052888312626,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.24857765184107966}",20,6,-1.785410841615509,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24808099336142997}",25,17,13.16245095766422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.2475853272060845}",20,12,3.716547543577918,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.24709065139237796}",30,0,7.087681270507881,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
701,False,"{'a': 0.002, 'e': 0.24659696394160643}",35,25,9.11043281770809,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.002, 'e': 0.2461042628790195}",20,14,9.908714372245768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.002, 'e': 0.2456125462338122}",25,10,27.43900122142042,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.24512181203911731}",25,18,13.916104701374254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.2446320583319975}",30,11,12.37778707573547,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",25,17,13.786807142381383,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",30,22,14.227910874521736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",25,16,-27.687895936817032,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",30,10,-48.74528188417989,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",25,0,-19.52293750998311,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",20,13,2.105193044034028,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",20,3,-3.251595999848554,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",20,0,-90.7881619243463,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",20,11,3.312785291899586,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",25,12,2.455462884881508,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",25,16,5.5948561765547575,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",20,0,-5.1683167993151375,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",25,12,-20.34330251902388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",30,12,15.64098445052354,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",30,3,-5.195071526685398,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",25,14,-12.042639535794176,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",20,6,-62.57495428934846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",20,0,-44.30313450014216,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",20,13,13.234781047249449,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",20,10,-12.730882480946018,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",20,4,14.33259394412999,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",20,6,12.33896980546583,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",30,1,40.53407292884076,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",25,16,16.37393672044441,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,6,22.10531082019019,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",30,0,-58.05223041635504,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",20,16,6.44199951250145,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",30,17,8.974520523823752,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
